il,ilce_id,ilce,mahalle_id,mahalle
Isparta,489,Sütçüler,181000,Ayvalipinar/Kuz
Isparta,489,Sütçüler,181001,Ayvalipinar/Öbektaş
Isparta,489,Sütçüler,28664,Bekirağalar Köyü
Isparta,489,Sütçüler,28847,Belen
Isparta,489,Sütçüler,28943,Belence Köyü
Isparta,489,Sütçüler,29728,Beydili Köyü
Isparta,489,Sütçüler,30165,Boğazköy Köyü
Isparta,489,Sütçüler,29053,Bucakdere Köyü
Isparta,489,Sütçüler,138576,Çandir Köyü
Isparta,489,Sütçüler,29756,Çobanisa Köyü
Isparta,489,Sütçüler,29344,Çukurca Köyü
Isparta,489,Sütçüler,29204,Daribükü Köyü
Isparta,489,Sütçüler,28801,Erenler
Isparta,489,Sütçüler,28562,Güldalli Köyü
Isparta,489,Sütçüler,139445,Gümü Köyü
Isparta,489,Sütçüler,29288,Haciahmetler Köyü
Isparta,489,Sütçüler,29769,Hacialiler Köyü
Isparta,489,Sütçüler,28105,Ibişler Köyü
Isparta,489,Sütçüler,28040,Incedere Köyü
Isparta,489,Sütçüler,29277,Karadiken Köyü
Isparta,489,Sütçüler,181601,Kasimlar/Güney
Isparta,489,Sütçüler,181600,Kasimlar\Cami
Isparta,489,Sütçüler,181602,Kasimlar\Çürükbelen
Isparta,489,Sütçüler,180996,Kesme/Cami
Isparta,489,Sütçüler,181002,Kesme/Çökek
Isparta,489,Sütçüler,181004,Kesme/Derindere
Isparta,489,Sütçüler,181003,Kesme/Kizilbelen
Isparta,489,Sütçüler,29506,Kuzca Köyü
Isparta,489,Sütçüler,28832,Melikler Köyü
Isparta,489,Sütçüler,29105,Müezzinler Köyü
Isparta,489,Sütçüler,29472,Pinarköy Köyü
Isparta,489,Sütçüler,29885,Sağrak Köyü
Isparta,489,Sütçüler,137313,Saray Köyü
Isparta,489,Sütçüler,28810,Sarimehmetler Köyü
Isparta,489,Sütçüler,137107,Şeyhler Köyü
Isparta,489,Sütçüler,28159,Sütçüler/Cami
Isparta,489,Sütçüler,28498,Yeniköy Köyü
Isparta,489,Sütçüler,29273,Yeşildere
Isparta,489,Sütçüler,29060,Yeşilyurt Köyü
Isparta,489,Sütçüler,28427,Yukari
Isparta,490,Şarkikaraağaç,139174,Alciklar
Isparta,490,Şarkikaraağaç,29088,Arak Köyü
Isparta,490,Şarkikaraağaç,30163,Armutlu Köyü
Isparta,490,Şarkikaraağaç,29343,Aşağidinek Köyü
Isparta,490,Şarkikaraağaç,29178,Aşağikale
Isparta,490,Şarkikaraağaç,28806,Asilkale
Isparta,490,Şarkikaraağaç,139527,Aslandoğmuş Köyü
Isparta,490,Şarkikaraağaç,28375,Başdeğirmen Köyü
Isparta,490,Şarkikaraağaç,29851,Belceğiz Köyü
Isparta,490,Şarkikaraağaç,29081,Beyköy Köyü
Isparta,490,Şarkikaraağaç,30215,Çalti Köyü
Isparta,490,Şarkikaraağaç,135448,Camikebir
Isparta,490,Şarkikaraağaç,140112,Çariksaraylar
Isparta,490,Şarkikaraağaç,206736,Çariksaraylar/Bölükler
Isparta,490,Şarkikaraağaç,206737,Çariksaraylar/Çukur
Isparta,490,Şarkikaraağaç,206735,Çariksaraylar/Cumhuriyet
Isparta,490,Şarkikaraağaç,206734,Çariksaraylar/Suvar
Isparta,490,Şarkikaraağaç,206733,Çariksaraylar/Ulu
Isparta,490,Şarkikaraağaç,29078,Çavundur Köyü
Isparta,490,Şarkikaraağaç,29475,Çeltek Köyü
Isparta,490,Şarkikaraağaç,28734,Çiçekpinar
Isparta,490,Şarkikaraağaç,204663,Çiçekpinar/Aşaği
Isparta,490,Şarkikaraağaç,204661,Çiçekpinar/Çördük
Isparta,490,Şarkikaraağaç,204662,Çiçekpinar/Orta
Isparta,490,Şarkikaraağaç,28168,Fakilar Köyü
Isparta,490,Şarkikaraağaç,29616,Fele Köyü
Isparta,490,Şarkikaraağaç,29846,Gedikli Köyü
Isparta,490,Şarkikaraağaç,29514,Göksöğüt
Isparta,490,Şarkikaraağaç,204659,Göksöğüt/Aşaği
Isparta,490,Şarkikaraağaç,204658,Göksöğüt/Yeni
Isparta,490,Şarkikaraağaç,204660,Göksöğüt/Yukari
Isparta,490,Şarkikaraağaç,138755,Karayaka Köyü
Isparta,490,Şarkikaraağaç,29239,Kiyakdede Köyü
Isparta,490,Şarkikaraağaç,141095,Köprü Köyü
Isparta,490,Şarkikaraağaç,28376,Muratbaği Köyü
Isparta,490,Şarkikaraağaç,28834,Ördekçi Köyü
Isparta,490,Şarkikaraağaç,29149,Örenköy Köyü
Isparta,490,Şarkikaraağaç,28805,Orta
Isparta,490,Şarkikaraağaç,28215,Salur Köyü
Isparta,490,Şarkikaraağaç,142683,Sarikabali(Sarikaya) Köyü
Isparta,490,Şarkikaraağaç,28566,Ulvikale
Isparta,490,Şarkikaraağaç,29530,Yakaemir Köyü
Isparta,490,Şarkikaraağaç,29416,Yenicekale Köyü
Isparta,490,Şarkikaraağaç,28822,Yeniköy Köyü
Isparta,490,Şarkikaraağaç,29420,Yukaridinek Köyü
Isparta,491,Uluborlu,29799,Dereköy Köyü
Isparta,491,Uluborlu,29670,Güreşyeri
Isparta,491,Uluborlu,139956,İleydağı Köyü
Isparta,491,Uluborlu,29481,İnhisar Köyü
Isparta,491,Uluborlu,29449,Kabaağaç
Isparta,491,Uluborlu,29208,Küçükkabaca Köyü
Isparta,491,Uluborlu,29857,Pazar
Isparta,491,Uluborlu,29493,Taşköprü
Isparta,491,Uluborlu,29772,Topraklık
Isparta,491,Uluborlu,29163,Zincirli
Isparta,492,Yalvaç,136740,Abacilar
Isparta,492,Yalvaç,138667,Akçaşar Köyü
Isparta,492,Yalvaç,137666,Altikapi Köyü
Isparta,492,Yalvaç,138789,Aşaği Kaşikara Köyü
Isparta,492,Yalvaç,140979,Aşaği Tirtar Köyü
Isparta,492,Yalvaç,139030,Ayvali Köyü
Isparta,492,Yalvaç,138383,Bağkonak Köyü
Isparta,492,Yalvaç,142862,Bağlarbaşi Köyü
Isparta,492,Yalvaç,137507,Bahtiyar Köyü
Isparta,492,Yalvaç,136703,Çakirçal Köyü
Isparta,492,Yalvaç,140111,Çamharman Köyü
Isparta,492,Yalvaç,142719,Celeptaş Köyü
Isparta,492,Yalvaç,139515,Çetince Köyü
Isparta,492,Yalvaç,136791,Dedeçam Köyü
Isparta,492,Yalvaç,139306,Eğirler Köyü
Isparta,492,Yalvaç,136764,Eski
Isparta,492,Yalvaç,137329,Eyuplar Köyü
Isparta,492,Yalvaç,137121,Gökçeali Köyü
Isparta,492,Yalvaç,140369,Görgübayram
Isparta,492,Yalvaç,141172,Görgücami
Isparta,492,Yalvaç,137328,Görgüorta
Isparta,492,Yalvaç,139031,Hisarardi Köyü
Isparta,492,Yalvaç,137533,Hüyüklü Köyü
Isparta,492,Yalvaç,138801,Ileği Köyü
Isparta,492,Yalvaç,140923,Kaşaşaği
Isparta,492,Yalvaç,139082,Kaşcami
Isparta,492,Yalvaç,139083,Kaşhacibey
Isparta,492,Yalvaç,137190,Kaşyukari
Isparta,492,Yalvaç,137734,Kirkbaş Köyü
Isparta,492,Yalvaç,139105,Kizilca
Isparta,492,Yalvaç,206581,Körküler Köyü
Isparta,492,Yalvaç,138394,Koruyaka Köyü
Isparta,492,Yalvaç,138384,Kozluçay Köyü
Isparta,492,Yalvaç,142694,Kumdanli Köyü
Isparta,492,Yalvaç,137864,Kurusari Köyü
Isparta,492,Yalvaç,135630,Kuyucak Köyü
Isparta,492,Yalvaç,139473,Leblebiciler
Isparta,492,Yalvaç,135612,Misirli Köyü
Isparta,492,Yalvaç,138062,Müderris
Isparta,492,Yalvaç,140694,Özbayat Köyü
Isparta,492,Yalvaç,136918,Özgüney Köyü
Isparta,492,Yalvaç,142718,Pazaraşaği
Isparta,492,Yalvaç,141306,Pazaryukari
Isparta,492,Yalvaç,141283,Sağir Köyü
Isparta,492,Yalvaç,139121,Salur
Isparta,492,Yalvaç,139387,Saray
Isparta,492,Yalvaç,137275,Sofular
Isparta,492,Yalvaç,137865,Sücüllü Köyü
Isparta,492,Yalvaç,140352,Tabaklar
Isparta,492,Yalvaç,139446,Taşevi Köyü
Isparta,492,Yalvaç,137724,Terziler Köyü
Isparta,492,Yalvaç,139429,Tokmacik Köyü
Isparta,492,Yalvaç,138361,Yağcilar Köyü
Isparta,492,Yalvaç,138709,Yarikkaya Köyü
Isparta,492,Yalvaç,140757,Yukari Tirtar Köyü
Isparta,492,Yalvaç,206635,Yukarikaşikara Köyü
Isparta,493,Yenişarbademli,139646,Gölkonak Köyü
Isparta,493,Yenişarbademli,206949,Gündoğdu
Isparta,493,Yenişarbademli,206950,Pinarbaşi
Isparta,493,Yenişarbademli,206952,Yenicami
Isparta,493,Yenişarbademli,206951,Yenice
Isparta,493,Yenişarbademli,135631,Yenişarbademli Köyü
Istanbul,504,Adalar,149011,Burgaz Ada
Istanbul,504,Adalar,149832,Heybeli Ada
Istanbul,504,Adalar,146404,Kinali Ada
Istanbul,504,Adalar,28373,Maden
Istanbul,504,Adalar,27618,Nizam
Istanbul,6132,Arnavutköy,145848,Arnavutköy
Istanbul,6132,Arnavutköy,147348,Baklalı Köyü
Istanbul,6132,Arnavutköy,148831,Balaban Köyü
Istanbul,6132,Arnavutköy,170209,Boğazköy
Istanbul,6132,Arnavutköy,170346,Bolluca
Istanbul,6132,Arnavutköy,147780,Boyalık Köyü
Istanbul,6132,Arnavutköy,170501,Çilingir Köyü
Istanbul,6132,Arnavutköy,149761,Deliklikaya
Istanbul,6132,Arnavutköy,151339,Deliyunus Köyü
Istanbul,6132,Arnavutköy,147953,Dursunköy
Istanbul,6132,Arnavutköy,145850,Durusu Köyü
Istanbul,6132,Arnavutköy,170442,Hacımaşlı Köyü
Istanbul,6132,Arnavutköy,146364,Hadımköy
Istanbul,6132,Arnavutköy,170441,Haraççı
Istanbul,6132,Arnavutköy,202802,Haraççı Karlıbayır
Istanbul,6132,Arnavutköy,202803,Haraççı Merkez
Istanbul,6132,Arnavutköy,170445,İmrahor
Istanbul,6132,Arnavutköy,148176,Karaburun Köyü
Istanbul,6132,Arnavutköy,144994,Ömerli
Istanbul,6132,Arnavutköy,151154,Sazlıbosna
Istanbul,6132,Arnavutköy,180954,Şamlar Köyü
Istanbul,6132,Arnavutköy,170440,Taşoluk
Istanbul,6132,Arnavutköy,202804,Taşoluk Fatih
Istanbul,6132,Arnavutköy,170444,Tayakadın Köyü
Istanbul,6132,Arnavutköy,146419,Yassıören Köyü
Istanbul,6132,Arnavutköy,170443,Yeniköy Köyü
Istanbul,6132,Arnavutköy,145152,Yeşilbayır
Istanbul,6133,Ataşehir,180683,Barbaros
Istanbul,6133,Ataşehir,10045,Esatpaşa
Istanbul,6133,Ataşehir,146941,Ferhatpaşa
Istanbul,6133,Ataşehir,10046,Fetih
Istanbul,6133,Ataşehir,170103,Içerenköy
Istanbul,6133,Ataşehir,180674,Istiklal
Istanbul,6133,Ataşehir,149304,Kayişdaği
Istanbul,6133,Ataşehir,146184,Küçükbakkalköy
Istanbul,6133,Ataşehir,180675,Namik Kemal
Istanbul,6133,Ataşehir,10048,Örnek
Istanbul,6133,Ataşehir,180684,Yenisahra
Istanbul,6133,Ataşehir,180676,Yukari Dudullu
Istanbul,505,Avcılar,148653,Avcilar
Istanbul,505,Avcılar,145851,Firüzköy
Istanbul,505,Avcılar,180664,Hoşdere
Istanbul,505,Avcılar,146074,Ispartakule
Istanbul,505,Avcılar,26887,Kapadik
Istanbul,506,Bağcılar,205769,15 Temmuz
Istanbul,506,Bağcılar,149173,Bağcilar Köyü
Istanbul,506,Bağcılar,27935,Barbaros
Istanbul,506,Bağcılar,27524,Kemalpaşa
Istanbul,506,Bağcılar,148210,Kirazli Köyü
Istanbul,506,Bağcılar,26875,Mahmutbey Köyü
Istanbul,506,Bağcılar,27109,Yenigün
Istanbul,507,Bahçelievler,146528,Kartaltepe
Istanbul,507,Bahçelievler,125356,Kocasinan
Istanbul,507,Bahçelievler,149464,Osmaniye
Istanbul,507,Bahçelievler,26799,Yenibosna
Istanbul,508,Bakırköy,148983,Cevizlik
Istanbul,508,Bakırköy,149622,Kartaltepe
Istanbul,508,Bakırköy,145308,Köyiçi
Istanbul,508,Bakırköy,148040,Osmaniye
Istanbul,508,Bakırköy,149145,Sakizağaci
Istanbul,508,Bakırköy,144429,Şenlik
Istanbul,508,Bakırköy,147626,Şevketiye
Istanbul,508,Bakırköy,148839,Ümraniye
Istanbul,508,Bakırköy,147366,Yenimahalle
Istanbul,508,Bakırköy,151349,Zeytinlik
Istanbul,6134,Başakşehir,10041,Altınşehir
Istanbul,6134,Başakşehir,206584,Bahçeşehir 2.Kısım
Istanbul,6134,Başakşehir,181521,Halkalı
Istanbul,6134,Başakşehir,132373,Hoşdere
Istanbul,6134,Başakşehir,149777,İkitelli-1
Istanbul,6134,Başakşehir,180983,İkitelli-2
Istanbul,6134,Başakşehir,181507,Kapadık
Istanbul,6134,Başakşehir,148325,Kayabaşı
Istanbul,6134,Başakşehir,181233,Mahmutbey
Istanbul,6134,Başakşehir,206560,Şahintepe
Istanbul,6134,Başakşehir,180947,Şamlar
Istanbul,6134,Başakşehir,147781,Tatarcık
Istanbul,509,Bayrampaşa,148986,Atışalanı
Istanbul,509,Bayrampaşa,146026,Esenler
Istanbul,509,Bayrampaşa,146195,Merkezefendi
Istanbul,509,Bayrampaşa,147611,Sağmalcılar
Istanbul,509,Bayrampaşa,144632,Topçular
Istanbul,510,Beşiktaş,147684,Abbasağa
Istanbul,510,Beşiktaş,122185,Arnavutköy
Istanbul,510,Beşiktaş,144462,Bebek
Istanbul,510,Beşiktaş,149631,Cihannüma
Istanbul,510,Beşiktaş,147674,Dikilitaş
Istanbul,510,Beşiktaş,148331,Kuru Çeşme
Istanbul,510,Beşiktaş,125358,Levent
Istanbul,510,Beşiktaş,147471,Mecidiye
Istanbul,510,Beşiktaş,147951,Muradiye
Istanbul,510,Beşiktaş,149459,Ortaköy
Istanbul,510,Beşiktaş,146725,Rumeli Hisari
Istanbul,510,Beşiktaş,149460,Sinanpaşa
Istanbul,510,Beşiktaş,145903,Türkali
Istanbul,510,Beşiktaş,148094,Vişnezade
Istanbul,510,Beşiktaş,145936,Yildiz
Istanbul,511,Beykoz,149316,Akbaba
Istanbul,511,Beykoz,148096,Alibahadir
Istanbul,511,Beykoz,148134,Anadolu Hisari
Istanbul,511,Beykoz,148354,Anadolu Kavaği
Istanbul,511,Beykoz,144821,Anadolufeneri
Istanbul,511,Beykoz,202805,Baklaci
Istanbul,511,Beykoz,147066,Bozhane
Istanbul,511,Beykoz,203397,Çamlibahçe
Istanbul,511,Beykoz,148158,Çavuşbaşi
Istanbul,511,Beykoz,148656,Çayağzi(Riva)
Istanbul,511,Beykoz,202806,Çengeldere
Istanbul,511,Beykoz,202807,Çiftlik
Istanbul,511,Beykoz,203398,Çiğdem
Istanbul,511,Beykoz,144795,Çubuklu
Istanbul,511,Beykoz,148117,Cumhuriyet
Istanbul,511,Beykoz,146718,Dereseki
Istanbul,511,Beykoz,202808,Elmali
Istanbul,511,Beykoz,202809,Fatih
Istanbul,511,Beykoz,147643,Göksu
Istanbul,511,Beykoz,148135,Göllü
Istanbul,511,Beykoz,202810,Görele
Istanbul,511,Beykoz,202811,Göztepe
Istanbul,511,Beykoz,147834,Gümüşsuyu
Istanbul,511,Beykoz,148984,Incir Köy
Istanbul,511,Beykoz,147850,Isakli
Istanbul,511,Beykoz,148095,Kanlica
Istanbul,511,Beykoz,203399,Kavacik
Istanbul,511,Beykoz,201462,Kaynarca
Istanbul,511,Beykoz,147067,Kiliçli
Istanbul,511,Beykoz,147909,Mahmutşevket Paşa
Istanbul,511,Beykoz,170211,Merkez
Istanbul,511,Beykoz,146101,Öğümce
Istanbul,511,Beykoz,202812,Örnekköy
Istanbul,511,Beykoz,147450,Orta Çeşme
Istanbul,511,Beykoz,147820,Paşabahçe
Istanbul,511,Beykoz,146262,Paşamandira
Istanbul,511,Beykoz,148651,Polonezköy
Istanbul,511,Beykoz,145904,Poyraz
Istanbul,511,Beykoz,202813,Rüzgarlibahçe
Istanbul,511,Beykoz,202814,Soğuksu
Istanbul,511,Beykoz,147093,Tokatköy
Istanbul,511,Beykoz,147750,Yaliköy
Istanbul,511,Beykoz,202815,Yavuzselim
Istanbul,511,Beykoz,147897,Yeni Mahalle
Istanbul,511,Beykoz,201461,Zerzevatçi
Istanbul,6135,Beylikdüzü,149309,Gürpinar
Istanbul,6135,Beylikdüzü,146726,Kavakli(Beylikdüzü)
Istanbul,6135,Beylikdüzü,166662,Yakuplu
Istanbul,6135,Beylikdüzü,169909,Yakuplu Imar
Istanbul,512,Beyoğlu,27840,Arapcami
Istanbul,512,Beyoğlu,146749,Asmalimescid
Istanbul,512,Beyoğlu,29001,Bedrettin
Istanbul,512,Beyoğlu,148657,Bereketzade
Istanbul,512,Beyoğlu,27779,Bostan
Istanbul,512,Beyoğlu,27526,Bülbül
Istanbul,512,Beyoğlu,28644,Camiikebir
Istanbul,512,Beyoğlu,148097,Çatma Mescid
Istanbul,512,Beyoğlu,28072,Cihangir
Istanbul,512,Beyoğlu,27877,Çukur
Istanbul,512,Beyoğlu,28087,Emekyemez
Istanbul,512,Beyoğlu,28033,Evliyaçelebi
Istanbul,512,Beyoğlu,28441,Firuzağa
Istanbul,512,Beyoğlu,28719,Gümüşsuyu
Istanbul,512,Beyoğlu,28525,Haciahmet
Istanbul,512,Beyoğlu,169685,Hacihüsrev
Istanbul,512,Beyoğlu,27859,Hacimimi
Istanbul,512,Beyoğlu,27964,Hüseyinağa
Istanbul,512,Beyoğlu,28641,Kadimehmet
Istanbul,512,Beyoğlu,28610,Kalyoncukulluğu
Istanbul,512,Beyoğlu,28752,Kamerhatun
Istanbul,512,Beyoğlu,169944,Kaptanpaşa
Istanbul,512,Beyoğlu,149653,Katip Mustafa Çelebi
Istanbul,512,Beyoğlu,28447,Keçecipiri
Istanbul,512,Beyoğlu,28739,Kemankeş
Istanbul,512,Beyoğlu,28630,Kiliçali
Istanbul,512,Beyoğlu,27483,Kocatepe
Istanbul,512,Beyoğlu,28079,Küçükpiyale
Istanbul,512,Beyoğlu,28161,Kulaksiz
Istanbul,512,Beyoğlu,147613,Kuloğlu
Istanbul,512,Beyoğlu,146072,Müeyyetzade
Istanbul,512,Beyoğlu,28593,Ömeravni
Istanbul,512,Beyoğlu,149775,Pirimehmetpaşa
Istanbul,512,Beyoğlu,146771,Pürtelaşhasan
Istanbul,512,Beyoğlu,29258,Şahkulu
Istanbul,512,Beyoğlu,28550,Şehitmuhtar
Istanbul,512,Beyoğlu,28506,Sururi
Istanbul,512,Beyoğlu,28230,Sütlüce
Istanbul,512,Beyoğlu,144981,Tomtom
Istanbul,512,Beyoğlu,28571,Yahyakahya
Istanbul,512,Beyoğlu,27712,Yenicami
Istanbul,512,Beyoğlu,27439,Yenişehir
Istanbul,513,Büyükçekmece,207553,19 Mayıs
Istanbul,513,Büyükçekmece,147685,Ahmediye
Istanbul,513,Büyükçekmece,180734,Akçaburgaz
Istanbul,513,Büyükçekmece,207554,Atatürk
Istanbul,513,Büyükçekmece,148074,B.Çekmece Merkez
Istanbul,513,Büyükçekmece,149789,Celaliye
Istanbul,513,Büyükçekmece,207556,Cumhuriyet
Istanbul,513,Büyükçekmece,146200,Çakmaklı
Istanbul,513,Büyükçekmece,207555,Dizdariye
Istanbul,513,Büyükçekmece,148130,Eskice
Istanbul,513,Büyükçekmece,207557,Fatih
Istanbul,513,Büyükçekmece,180730,Gürpınar-Yeni
Istanbul,513,Büyükçekmece,148660,Güzelce
Istanbul,513,Büyükçekmece,144443,Kamiloba Köyü
Istanbul,513,Büyükçekmece,169469,Karaağaç Köyü
Istanbul,513,Büyükçekmece,147466,Kumburgaz
Istanbul,513,Büyükçekmece,207558,Kumburgaz Merkez
Istanbul,513,Büyükçekmece,207559,Kumburgaz Yeni
Istanbul,513,Büyükçekmece,169468,Mimarsinan Köyü
Istanbul,513,Büyükçekmece,144813,Tepecik
Istanbul,513,Büyükçekmece,146588,Türkoba
Istanbul,514,Çatalca,149306,Akalan
Istanbul,514,Çatalca,206812,Atatürk
Istanbul,514,Çatalca,146738,Aydınlar
Istanbul,514,Çatalca,148363,Bahşayiş
Istanbul,514,Çatalca,149484,Başakköy
Istanbul,514,Çatalca,146003,Belgrat
Istanbul,514,Çatalca,149130,Binkılıç
Istanbul,514,Çatalca,146406,Celepköy
Istanbul,514,Çatalca,146549,Çakıl
Istanbul,514,Çatalca,149776,Çanakça
Istanbul,514,Çatalca,146386,Çiftlikköy
Istanbul,514,Çatalca,149796,Dağyenice
Istanbul,514,Çatalca,144995,Elbasan
Istanbul,514,Çatalca,206811,Fatih
Istanbul,514,Çatalca,147596,Ferhatpaşa
Istanbul,514,Çatalca,148083,Gökçeali
Istanbul,514,Çatalca,149483,Gümüşpınar
Istanbul,514,Çatalca,147597,Hallaçlı
Istanbul,514,Çatalca,146580,Hisarbeyli
Istanbul,514,Çatalca,146215,İhsaniye
Istanbul,514,Çatalca,147055,İnceğiz
Istanbul,514,Çatalca,149443,İzzettin
Istanbul,514,Çatalca,147322,Kabakça
Istanbul,514,Çatalca,146172,Kaleiçi
Istanbul,514,Çatalca,146045,Kalfa
Istanbul,514,Çatalca,146059,Karacaköy
Istanbul,514,Çatalca,147988,Karamandere
Istanbul,514,Çatalca,146084,Kestanelik
Istanbul,514,Çatalca,148208,Kızılcaali
Istanbul,514,Çatalca,201463,Merkez
Istanbul,514,Çatalca,147323,Muratbey
Istanbul,514,Çatalca,148175,Nakkas
Istanbul,514,Çatalca,147359,Oklalı
Istanbul,514,Çatalca,147489,Ormanlı
Istanbul,514,Çatalca,149494,Ova Yenice
Istanbul,514,Çatalca,147534,Örcünlü
Istanbul,514,Çatalca,146002,Örencik
Istanbul,514,Çatalca,147695,Subaşı
Istanbul,514,Çatalca,147911,Yalıköy
Istanbul,514,Çatalca,148118,Yaylacık
Istanbul,514,Çatalca,145959,Yazlıkköy
Istanbul,6137,Çekmeköy,149338,Alemdağ
Istanbul,6137,Çekmeköy,170202,Alemdar Adalı
Istanbul,6137,Çekmeköy,204541,Aydınlar
Istanbul,6137,Çekmeköy,202816,Çatalmeşe
Istanbul,6137,Çekmeköy,151156,Çekmeköy
Istanbul,6137,Çekmeköy,202817,Ekşioğlu
Istanbul,6137,Çekmeköy,202818,Güngören
Istanbul,6137,Çekmeköy,149160,Hüseyinli
Istanbul,6137,Çekmeköy,149509,Koçullu
Istanbul,6137,Çekmeköy,204919,Mehmet Akif
Istanbul,6137,Çekmeköy,149506,Muratlı Köyü
Istanbul,6137,Çekmeköy,204054,Nişantepe
Istanbul,6137,Çekmeköy,149453,Ömerli
Istanbul,6137,Çekmeköy,146226,Reşadiye
Istanbul,6137,Çekmeköy,146201,Sırapınar
Istanbul,6137,Çekmeköy,202819,Soğukpınar
Istanbul,6137,Çekmeköy,202820,Sultançiftliği
Istanbul,6137,Çekmeköy,149310,Taşdelen
Istanbul,516,Esenler,149648,Atişalani
Istanbul,516,Esenler,144612,Esenler
Istanbul,516,Esenler,147505,Güngören
Istanbul,6136,Esenyurt,146025,Akçaburgaz
Istanbul,6136,Esenyurt,180732,Çakmakli
Istanbul,6136,Esenyurt,132374,Çinar
Istanbul,6136,Esenyurt,132372,Esenyurt Köyü
Istanbul,6136,Esenyurt,10034,Esenyurt-Firüzköy Köyü
Istanbul,6136,Esenyurt,180663,Hoşdere Köyü
Istanbul,6136,Esenyurt,146373,Kiraç Köyü
Istanbul,6136,Esenyurt,132371,Üçevler
Istanbul,6136,Esenyurt,180731,Yakuplu
Istanbul,517,Eyüpsultan,207266,5.Levent
Istanbul,517,Eyüpsultan,27992,Abdülvedüt
Istanbul,517,Eyüpsultan,28421,Ağaçli Köyü
Istanbul,517,Eyüpsultan,28539,Akpinar Köyü
Istanbul,517,Eyüpsultan,28440,Alibeyköy
Istanbul,517,Eyüpsultan,27275,Cezrikasim
Istanbul,517,Eyüpsultan,27961,Çiftalan Köyü
Istanbul,517,Eyüpsultan,149146,Düğmeciler
Istanbul,517,Eyüpsultan,27721,Esentepe
Istanbul,517,Eyüpsultan,147473,Eyüp Merkez
Istanbul,517,Eyüpsultan,28080,Fethiçelebi
Istanbul,517,Eyüpsultan,28435,Göktürk Köyü
Istanbul,517,Eyüpsultan,27960,Gümüşsuyu
Istanbul,517,Eyüpsultan,28960,Ihsaniye Köyü
Istanbul,517,Eyüpsultan,201474,Işiklar Köyü
Istanbul,517,Eyüpsultan,28014,Islambey
Istanbul,517,Eyüpsultan,28661,Kemerburgaz Köyü
Istanbul,517,Eyüpsultan,27887,Kisirmandira Köyü
Istanbul,517,Eyüpsultan,202821,Mimarsinan
Istanbul,517,Eyüpsultan,202822,Mithatpaşa
Istanbul,517,Eyüpsultan,149441,Nişanci
Istanbul,517,Eyüpsultan,26634,Odayeri Köyü
Istanbul,517,Eyüpsultan,27635,Pirinççi Köyü
Istanbul,517,Eyüpsultan,27580,Ramicuma
Istanbul,517,Eyüpsultan,28446,Ramiyeni
Istanbul,517,Eyüpsultan,28602,Silahtarağa
Istanbul,517,Eyüpsultan,28504,Topçular
Istanbul,517,Eyüpsultan,28482,Üçşehitler
Istanbul,518,Fatih,148658,Abdiçelebi
Istanbul,518,Fatih,149803,Abdisubaşi
Istanbul,518,Fatih,125021,Ahi Çelebi
Istanbul,518,Fatih,125031,Alemdar
Istanbul,518,Fatih,144441,Alifakih
Istanbul,518,Fatih,148071,Arabaci Beyazit
Istanbul,518,Fatih,146043,Arpa Emini
Istanbul,518,Fatih,148830,Atik Mustafa Paşa
Istanbul,518,Fatih,146548,Avcibey
Istanbul,518,Fatih,148820,Baba Hasan Alemi
Istanbul,518,Fatih,125061,Balabanağa
Istanbul,518,Fatih,149348,Balat Karabaş
Istanbul,518,Fatih,125039,Bayramçavuş
Istanbul,518,Fatih,125030,Beyazit
Istanbul,518,Fatih,147478,Beyazit Ağa
Istanbul,518,Fatih,147606,Beyceğiz
Istanbul,518,Fatih,125034,Binbirdirek
Istanbul,518,Fatih,125040,Çadirci
Istanbul,518,Fatih,148434,Çakirağa
Istanbul,518,Fatih,146044,Cambaziye
Istanbul,518,Fatih,125062,Camciali
Istanbul,518,Fatih,125032,Cankurtaran
Istanbul,518,Fatih,125060,Çarşi
Istanbul,518,Fatih,125020,Çelebioğlu
Istanbul,518,Fatih,147914,Cerrah Paşa (Hobyar)
Istanbul,518,Fatih,147765,Davutpaşa
Istanbul,518,Fatih,147605,Dayahatun
Istanbul,518,Fatih,125053,Demirtaş
Istanbul,518,Fatih,149013,Denizabdal
Istanbul,518,Fatih,149817,Dervişali
Istanbul,518,Fatih,148372,Emin Sinan
Istanbul,518,Fatih,146083,Ereğli
Istanbul,518,Fatih,147104,Fatma Sultan
Istanbul,518,Fatih,149816,Guraba Hüseyinağa
Istanbul,518,Fatih,144630,Haci Evhattin
Istanbul,518,Fatih,147655,Haci Hamza
Istanbul,518,Fatih,148840,Haci Hüseyin Ağa
Istanbul,518,Fatih,125057,Hacikadin
Istanbul,518,Fatih,149159,Hamami Muhittin
Istanbul,518,Fatih,148198,Haraçci Kara Mehmet
Istanbul,518,Fatih,149180,Hasan Halife
Istanbul,518,Fatih,146032,Hatice Sultan
Istanbul,518,Fatih,148128,Hatip Muslahattin
Istanbul,518,Fatih,147328,Haydar
Istanbul,518,Fatih,146211,Hizir Çavuş
Istanbul,518,Fatih,146183,Hobyar
Istanbul,518,Fatih,148046,Hoca Paşa
Istanbul,518,Fatih,148254,Hoca Üveys
Istanbul,518,Fatih,125056,Hocagiyasettin
Istanbul,518,Fatih,170216,Hopyar
Istanbul,518,Fatih,147987,Hüsam Bey
